弹幕
管晨辰眼睛应该小一些
全红婵还有那颗痣
雏凤清于老凤声
他赢不了我
莎莎
咯
大蟒
等马龙
大蟒排面
隱
雨霏姐绝美啊啊
红姐
我全都要
牛批
小胖
暴力熊猫
樊振东
都喜欢
迈
恑
杨皓然是承德的骄傲
迈
我东哥
帅啊
迈
我东哥
迈
小胖
迈
嘿嘿嘿
都是我的
翈
没有鲜明特征呀
翈
老婆
濈
一个小建议
别用红笔写名字
濈
小魔王
濈
火钳刘明
濈
濈
牛
濈
莎昱
濈
鹰
击
长
空
濈
大蟒和东哥
还是小胖顺口
忈
莎莎
忈
牛逼
忈
人间止藤片
忈
你可以永远相信马龙
忈
大梦
忈
眼神绝了
俈
鞍山小马冲冲冲
俈
您
俈
鞏
龙哥
俈
龙队
俈
我也在等马龙
俈
红色并不是一个具有歧义的颜色希望大家理性看待现在是科学时代不是封建迷信
俈
好帅
渐渐脸盲
红笔写人名不好吧
孙颖莎
侯字写错了
龙
蟒
胖儿
侯字写错了
画的都好帅
汤汤很可爱
日本
咱能在同一个画风打吗
昕爷
插兜射击
黄鸭黄鸭黄鸭黄鸭黄鸭黄鸭
好看耶
我点错了哈哈
俺鞍山小马鼠年发扬龙马精神
煈
女鹅
国服第一百里守约
为你们骄傲
他赢不了我
锐利的剑
锐利的眼
您
火钳刘明
厉害
众神归位
一剑封喉
姐姐给个姬会
莎莎像啊
缄
肯定有常威那小子
万
神
殿
他赢不了我
红姐
莎莎
是你东哥知道吗
对
我是你蟒哥
小黄鸭发卡呢
美甲呢
这么标志的东西不表现出来鸭
宝贝
濵
青春
耀华了愿双归燕
玼
火钳刘明
军神
永远不要低估一颗冠军的心
十年苦寒一日脱
玼
马龙好耶
等个军神
龙队
独肢立场显实力
玼
是小麻绳不是小麻薯噢
常威
陈芋汐画得好帅
等添神
巾帼复彩举国骄
玼
妹妹一枪射中我的心
鯓
这么短时间
画的好棒啊
一剑封喉天下知
玼
平淡渴水殊惧敌
玼
火钳刘明
龙队
写字也好看
不好意思
我是击剑酷姐噢
马龙
马龙马龙马龙马龙马龙马龙马龙马龙
才两届嘛
我还要蝉联更多届
大梦大梦大梦大梦大梦
百发神射一语间
玼
东哥
你的美丽人生才刚刚开始
小胖
马龙
我莫兰迪色的美甲可不就是在拿冠军的时候顺便展现一下吗
感觉你能上央视
龙队
龙队
奶龙
他赢不了我
帅死了马龙
写名字的是粉笔还是红笔
火钳刘明
好棒
龙队
马龙
龙队龙队龙队
龙队
龙队
龙队
龙队
龙队
小胖
马龙
大蟒
庞伟有这么瘦
火钳刘明
不是我杆
画功很好但特点真的不鲜明
火钳刘明
都喜欢
国乒排面
马龙
见没见过黑涩会啊
虽然不太像
但是还是点个赞
没有美甲莫得灵魂
小孩子才做选择
哈哈哈哈哈乒乒乓乓
强
火钳刘明
全体起立
超棒
众神归位
握草
军神画的跟小胖一样
太可爱了
这视频迟早要火的
龙队
您
多了一些一棹逍遥天地中的潇洒
永远不要低估一颗冠军的心
多了一些一棹逍遥天地中的潇洒
帝国
绝杀大蟒
帝国
暴力熊猫
多了一些一棹逍遥天地中的潇洒
永远不要低估一颗冠军的心
多了一些一棹逍遥天地中的潇洒
永远不要低估一颗冠军的心
红姐的痣呢
马龙
双圈全满贯
昕爷
龙队
等等
长得几乎一模一样
鞍山小奶龙
必须三连
太牛了
军神
雏凤清于老凤声
牛
等马龙
雏凤清于老凤声
币有了
我的芋汐妹妹
等一个龙蟒胖
我在等军神
怎么那么像辉夜
都喜欢
您
字也好看
哈哈
看来大家的意向还是比较统一的
真
封神榜
军神
鳗鱼
我滴老婆
目测要火
常威
遻
女子也能举起半边天
鳗鱼
莎莎
小胖
孙颖莎
往后十年
多多指教
诧
大蟒
截图干嘛
愣住
后面水了
只画大头
奶龙
雯雯
等一个红婵妹妹
水花也跟不上我们
都喜欢
常威
还说你不会叼环
说不像你别看
都喜欢
好活儿
当赏
画的不是很像
国乒排名
马龙
你的美丽人生才刚刚开始
常威必须安排
我就不能都喜欢吗哈哈哈
小胖
大蟒
龙队
阿姆罗
龙队
龙
蛟龙入水
梦姐
军神
侯
没有中间的竖
表白国胖全员
等国乒
火钳刘明
杨倩
众神归位
六边形战士
马龙
我不是五边形战士
我只是个拿了双圈大满贯的普通人罢了
龙队啊呜呜呜呜
红姐好飒
帝国的破坏龙
等她能进决赛再说吧
能蝉联几届就蝉联几届
龙队
啊啊啊啊啊啊红姐好帅
梦梦
大蟒
蟒胖
莎莎
雨菲大帝
倩姐
火钳刘明
秀昕
小胖
扌
龙哥
都喜欢
语言大师
牛逼
杨皓然
里约失去的
在东京夺回来
他赢不了我
龙队
莎莎
小肉包
不你
马龙
有内味儿
有神韵
昕爷
牛逼
盲僧
好拽
全妹
当代小美人鱼
好飒
都喜欢
莎莎
蟒
龙队排面
大蟒
中国队牛逼
绝了
陈芋汐跳水
婵婵
刘洋不够狂
除却君身三重雪
天下谁人配白衣
牛
有些弹幕指手画脚的
的字好好看
手滑了
都喜欢
红姐
姐姐杀我
给你三天时间我要所有站上领奖台的资料
马龙
还有谁
婵婵
等等弹幕都去哪儿了
缘字错了
陈芋汐
张家齐
一跃而下
一飞冲天
黄色小发卡呢
保温杯
牛
暑假兼职奥运冠军
姜冉馨
庞伟
嗯
结束了
嗯
结束了
李发彬
谌利军
病夫
跪下
就两个字
过瘾
奶龙
中国队在日本开枪有加成
莎莎
王涵
施延懋
水花向上
你们向下
我人都傻了
全红婵啊啊啊
杏哥
懋懋
火钳刘明
都喜欢
红色名字是死刑犯
建议
以后改正
咋都一个表情啊
他赢不了我
希望出个银牌铜牌的
侯志慧
你们可比杠铃好办多了
您
好拽
我喜欢
许昕
莎莎
大蟒排面
世界名画
火钳刘明
大蟒排面
女生好多哎
莎莎太可爱了吧
大蟒大蟒大蟒
小胖好可爱啊啊啊啊啊
中国
凶猛龙
哈哈哈哈哈哈哈
大蟒
你们是冠军
是
侯
不是
候
啦
莎莎
龙队
马龙
小圆子
军神应该在男人一些
这是猛男
不要奶油气
大蟒大蟒
莎莎
火钳刘明
为什么这双手不是我的
生气
奶奶的
奥运冠军你们还挑种类
龙队太帅了
天哪
龙队
大声
大蟒
三连了
火钳刘明
雯姐
举重靠你
马龙
梦姐我的
前面的
我也在等龙队
我终于看见一个要打线稿的大佬了
我出生日期
您
杨倩
这一枪
叫做冠军
杨倩
这一枪
叫做冠军
都喜欢
天哪
马龙
六变形战士
陈雨菲
强
蠷
冲满分来的
我的时代已经到来
不好
东姐
蹜
全妹
蠷
莎莎
看我反打
接招
蹜
还
有
谁
八小时
红姐
梦姐好帅
鞍山小马
樱花针管笔
你比有了
您
蠷
都喜欢
蠷
莎莎
小胖
东哥
靠
没币了
马龙马龙
火钳刘明
许昕
红姐
众神归位
汪顺
三连必须
我趁着学校放暑假
来拿两个金牌
帝国的破坏龙
雯雯
雯雯
都喜欢
封神榜
管他顶不顶
帅就完了
会画画的人字都好好看
钟天使
俿
黄鸭
莎莎曼昱
都喜欢
大蟒小胖
全妹好帅
这波叫众神归位
龙队
不就是三连
拿走
好帅啊啊啊
小时
去核心热热还能吃
马龙
龙队
大蟒啊啊啊啊啊啊
拽哥
根本看不出来
中国
留念合影
火钳刘明
龙队
那个小气泡是啥啊
老公汪顺
轿
龙队龙队
看到李雯雯绷不住了
真就跟本人无关啊哈哈
不像啊
赶紧出动画
我追
火钳刘明
火钳刘明
火钳刘明
太有
格了
雯雯
莎莎
这个小姐姐当时在看比赛她看了镜头一眼
我身上突然多了四个破绽
水
啊
什么东西
火钳刘明
姓侯的真的很容易看成候吗
银牌是世界第二
混双没有输
哈哈哈哈就很中二
不要用红字写人名字
一举定乾坤
一举定乾坤
絿
火钳刘明
火钳刘明
大蟒
龙队
其实都喜欢
等她能进决赛再说吧
齰
太强了
骽
没一个像的
脸盲
茺
下饺子的水花都比这大
差一个就是金牌榜首
戤
婵婵
秀昕
好评
龙哥
莎莎
龙队
火钳刘明
您
醹
没胡萝北和油爆大虾
拽起来
没有特点
鞍山小马
乒乓
乒乓
圷
蔑视眼帅炸了
红姐
您
杨倩这么萌
被画的这么高冷
还有我的小黄鸭去哪了
全妹
你对力量一无所知
手搁哪
帅
就离谱
唉不是
说着不要迷信
还相信那些
红笔写名字是因为中国红
我就喜欢看这种群像
我也等马龙
火钳刘明
好好看
李雯雯
高调承包小陈宝贝
你币有了
你币有了
想买这个
是吕扬
不是吕杨
莎莎
鴿
现在是科学时代
请不要信用红笔写名字不好的迷信
崿
教练对我说
只能赢
崿
好活当赏
頲
帅爆了
奶龙
都喜欢
籰
红字哈哈哈哈是六边形哦
居然还有人信红笔写人名字不好迷信
火钳刘旻
龙队
莎莎这个像的
字好看
黯
龙队
老公顺顺
大蟒
小胖
什么社会了
不能红笔写名字
杨姐排面
你永远不要低估一颗想拿冠军的心
峿
没有小枣吗
他是赢不了我的
雨菲姐姐帅啊
有宝儿姐那味
这个表情太到位了
梦姐
梦姐
都喜欢
小胖
马龙
还有谁
龙队
火钳刘明
蟒子我爱你
您
芜湖庞伟哥
表白樊振东
胖儿
我也
粿
小胖
全红婵
军神军神
濮
反向追星
蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒蟒
众神归位
字打错啦
白敬亭
是我高攀了
你好拽
我好喜欢
雯雯
马龙
龙队
看帅哥
释放压力
捳
男团
大家好
我姓杨
百步穿杨的杨
您
七小时
用岩浆热热还能吃
樗
龙队
牛壁
优秀
都喜欢
都喜欢
大蟒
您
马龙
六边形战士
国乒早就无敌了
帝国黄金蟒
主最好不要用红笔写人名字哦
能跟上我吗
我校友
承德体校的
好好看截图成功
金银牌我们早就预订了
许昕
乘风破浪
你三连有了
昕哥啊啊啊
我的手机
芭比娃娃
没有把马龙的双眼皮画出来
张家齐这个又可爱又拽
瞄准
环
奶龙太可爱了叭
诈
金鸡独立
鮿
妰
秀昕
都喜欢哈哈哈
水花
不好意思
我们不知道
火钳刘明
好帅哇
菦
和我击剑
你确定
油焖大虾哈哈哈哈哈哈
龙队
都喜欢
都要
让你们看看什么是百步穿杨
让你们看看什么叫百步穿杨
火钳刘明
譿
好帅
莎莎
曹缘
一剑光寒定九州
渎
张雨霏
一剑光寒定九州
鬿
发夹呢
一剑光寒定九州
军神
一块九毛八
这幅画我买了
您
给
陈梦
一剑封侯
一剑光寒定九州
桰
火钳刘明
画的可以
就是都不像
莎莎
大蟒
小红
红姐
矰
大蟒和胖儿
还有下面的奶龙
就是不太像
全妹
火钳刘明
用红笔写怎么了
马龙
龙队
龙队
火钳刘明
火钳刘明
帅
就是不像
有一人之下那味了
虽然但是
红笔写名
真的寓意不太好
捂脸哭
火钳刘明
詿
霰
六边形战士
国服夏洛特
好康
杏哥
莎莎
稿
芅
这画风很国漫
龙蟒胖
您
杨倩
我是来打暑假工的
我在等杏哥
龙队
三连了
好帅
军神
杏哥
趯
小时
杨倩
太牛了吧
大蟒
火钳刘明
马龙好帅
因为是中国红
裗
小孩子才做选择
爷全都要
榿
刘洋
马龙
永远的六边形战士
马龙
因为中国红呀
大梦大梦大梦
昕爷
侯志慧
姐姐好棒
小胖
我也等马龙
阿啊啊啊啊啊啊好看
张家齐奶妹
结果画成这种神态
还蛮有感觉的
承包雨霏姐姐啊啊啊啊啊啊啊
莎莎
秀
昕
攰
小猴子
蝶后蝶后蝶后
太帅了
必火
缺了个肖若腾哈
崓
啊啊啊啊啊啊啊啊啊莎莎
褿
好帅
咰
陈芋汐头发短了
个小时
热热还可以吃
火钳刘明
啊啊啊啊啊啊啊啊我龙队
婵姐
火钳刘明
我都要
太帅了
卧操
都喜欢
这啥问题
除却君身三重雪
天下谁人配白衣
不能都要吗
我全都要
大蟒排面
您
七小时凉了
大蟒本来就是男团冠军啊
应该画啊
王曼昱
哈哈哈大蟒
小黄鸭发卡咧
大梦
捰
倩姐
要看在吊环的常威
火钳刘明
火钳刘明
塿
五边形战士
泍
举重队全是把无敌写在脸上的样子
可以把莎莎画上吗
太好看了吧呜呜呜
龙队好帅
孙姐
小胖
大蟒
我等马龙
绝
都喜欢
晨辰
帅
全员
李雯雯
马龙
莎莎加油
六边形战士
莎莎
卧槽绝了
全红婵少颗痣
大蟒哈哈哈
銰
火钳刘明
龙蟒胖排面
莎莎
军神巩姐哦哦哦
大蟒
六边形战士
奶龙
矿
二次元
狂喜
龙队龙队
刘洋
小孩子才做选择我两个都爱
莎莎么么
您
爰
啊
射向我心头的子弹
永远喜欢大蟒
火钳刘明
许昕永远滴神
火钳刘明
莎莎好帅
火钳刘旻
燰
莎莎
不是刘洋啊
我觉得刘常威拽
螿
莎姐帅啊
瞿
东哥厉害
昕哥
盲猜刘洋
大大
大家都一样啊
熰
婵姐
火钳刘明
等一个常威
东哥好帅
小胖我的小胖呜呜
龙队
给东哥排面
小胖
啊啊啊啊啊啊
坿
女选手的脸有点太像了
哈哈哈哈哈
小胖
您
好帅
好帅
全红禅
杏哥
承包东哥
龙队
我选择都喜欢
您
讁
火钳刘明
帅啊
龙队
有点泪目
您
火钳刘明
您
都喜欢
龙队
马龙
我都要
既视感
红姐那颗灵魂的痣没
莎莎莎莎
是曹缘
名字打错了
孙颖莎冲啊
莎莎啊啊啊啊啊
可以送给我嘛
火钳刘明
排面
全妹
火钳刘明
给力
火钳刘明
您
莎莎
大梦
张家齐
脑补
一发九点八
别跟我叭叭
好奇怪哈哈哈哈哈
是俺们大蟒
全妹
老婆嘻嘻
您
止藤片
都喜欢
摿
这个留白看这好爽
好绝好绝
曹缘的字幕打错啦
好帅
太牛了
中国队
鐿
这几个人都差不多啊
全妹啊
太牛了
莎莎
龙队
趁暑假拿两块金牌
昕爷
小胖
奶龙奶龙奶龙奶龙奶龙奶龙奶龙奶龙
莎莎
大蟒小胖
龙队
珿
火钳刘明
都可以
龙队
龙队
奶龙
绝美
杨倩姐姐
牛逼
火钳刘明
雯雯
龙龙
龙队
龙队
您
姐姐好飒
您
都喜欢
昕哥排面
昕哥排面
火钳刘明
龙队排面
龙队排面
喜欢憨厚朴实的
龙队排面
龙队排面
龙队排面
龙队排面
龙队排面
龙队排面
龙队排面
莎莎
莎莎
小胖
大蟒
大蟒
乒乒乓乓
火钳刘明
龙队
鞍山小马
都喜欢
军神
火钳刘明
太帅了吧
夺了首金的小姑娘
国乒
莎莎
龙队
啊这个表情帅呀
好活当赏
你币有了
雪莹巨巨
咐
您
都喜欢
全要
火钳刘明
火钳刘明
您
您
你好爱她
见封面进
火钳刘明
龙队
黄鸭冲
龙崽
莎莎
提前
啊啊啊啊奶龙奶龙奶龙奶龙牛逼
莎莎鳗鱼
婵婵
常威
这位更是重量级
全妹
大蟒
小胖
我的硬币你拿走吧
龙队
厌世脸
辛苦
红笔写名字可以清楚的看见吧
手艺人
这是要投币的
火钳刘明
大蟒
小胖
陈雨菲
首金杨姐不同凡响
军神
女儿
火钳刘明
孙一文
字也好好看啊
军神
这是什么天团
不像
但是画的不错
收下我的膝盖
管晨辰
帅啊
卢云秀
白嫖失败
您
马龙
感觉人物没有特色
把头发和衣服去掉
应该都是一毛一样
好强
大蟒
先给币
桋
我的胖儿
世界名画
您
强啊
金牌太多了都画不过来了
许昕
求
黄鸭
梦梦梦
陈梦
庞伟的眼镜被你吃了
小魔王
太棒了
牛
求
加油加油
黄鸭
黄鸭排面
混双排面
哈哈哈小黄鸭呢
都喜欢
冠军女生多啊
莎莎
等国羽
红姐必须排面
小胖
大蟒
莎莎
大蟒
有无苏神
红姐
我们湛江的宝贝
龙队
火钳刘明
火钳刘明
这确实是我心中的冠军形象
火钳刘明
火钳刘明
火钳刘明
火钳刘明
马龙
雯雯牛逼
强行凑
腁
雨菲姐牛逼
龙队龙队冲冲冲
红姐
红姐排面
輻
红姐
牛逼
火钳刘明
众神归位
陈雨菲向你学习沉稳的性格
庞伟胖乎乎的
还加上了预赛的妹妹
小胖
东哥
火钳刘明
杏哥
火钳刘明啥意思
所有小可爱一定要安全回来
是啥
我相信没有中国人会不喜欢狙这种东西的吧
岁的奥运冠军
红字不行是封建
行了就是中国红
龙哥威武
六边形战士
啳
大蟒
马龙
应该点一颗痣
加油鸭
好耶
中国
杨倩首金
位
刘洋帅炸
龙队
军神
坐等许昕
抗日英雄孙颖莎
大蟒
小胖
国乒永远滴神
红姐
众神归位
六边形战士
他赢不了我
国乒永远的神
脸型过于同化
画工还有待提高
牛牛牛
马龙
老婆
握草众神归位
火钳刘明
都喜欢
说真的
辨识度不高
大蟒
大蟒我爱你啊啊啊啊啊
大蟒排面
卧槽我倩姐姐
首金
好棒
挽狂澜与不倒
扶大厦之将倾
真男人
一脸无敌
菲姐
龙队
军神
三连了
奥利给
黄金蟒
红姐
夻
马龙呢
红红排面给我安排
震撼
火钳刘明
军神
画风不对
日系软妹啊
全是尖下巴
帝国破坏龙
火钳刘明
这块金牌献给建党
周年最好的礼物吧
全红婵有颗痣
雨菲大帝排面
不像啊都
莎莎
火钳刘明
我都要
所以点了叉
莎莎
抗日英雄
龙队排面
大神
马龙马龙马龙
小孩子才做选择我都要
有哪条法律规定人不能够拽的
龙队
鞍山小马
火钳刘明
火钳刘明
这姐好帅
哥
冠军
我早就拿腻了
梦之队就是
孙一文姐姐好棒
莎莎排面
大蟒排面
火钳刘明
龙队
舅妈
红字尴尬得我脚趾疯狂动工
能教你做人的不是你的妈
是我孙颖莎
这位是真的重量级
我全都要
军
神
神之左直
火钳刘明
都好
龙队
这是我见过最拽的创作者
雏凤清于老凤声
红姐
没一个抓住神态的
莎莎
倍有奇效
倍有奇效
有啥不吉利的
老一辈还重男轻女呢
没见你们当圣旨
火钳刘明
红姐
龙队
诸神归位
都要都要
剻
厉害了
侜
龙队
痣呢
倩倩子牛
牛啊牛啊
越来越自信
都喜欢
不像啊
丧
龙队
好耶
嘝
好厉害呀
众神归位
抅
红笔写名字在老一辈眼中不吉利
都喜欢
画的好
但建议再捉捉特征
每个人都差不多
要靠在旁边写名字才知道谁是谁
首页通知书
胻
火钳刘明
一个时代的开启
他不会轻易落下帷幕
雯雯
火钳刘明
画的挺好
但怎么每个人都一个样
不加名字认不出来
耻
马龙
小胖
莎莎
出部番剧吧
我要这币有何用
龙队
大梦
您
他赢不了我
太相似了
长得都一样
火钳刘明
马龙马龙马龙马龙马龙马龙马龙
没有小黄鸭发卡
都好帅
喜欢
太厉害了吧
大蟒
我全都要
您
国乒
昕爷永远的神
汪顺
六边形战士
每一个的表情都好拽哦我好爱哈哈哈哈哈哈
莎气藤藤
全红婵
火钳刘明
鞍山小马
火钳刘明
马龙大可爱
人民艺术家
建议加上小黄鸭
马龙
龙队啊
奶龙
酷呀
好帅
我球太好了
我全都喜欢
小胖
不建议用红笔写名字哦
军神
龙队
谢哥
这不投币情何以堪
您
清华放假
来东京拿了
个金牌
红姐
都喜欢
女神大梦哈哈哈
杨倩
杏哥
等一手李雯雯
红姐
火钳刘明
手速逐渐放肆
哪种风格
笑话
我全都要
諾
为什么其他人都比较小
都喜欢
倩女
老多人白嫖了
红姐的痣去哪里了
东哥
果断三连
奶龙
红色是中国的颜色
别想那些有的没的
巩立姣好像啊
姊
也太强了吧
众神归位
昕爷
东哥
特意倒回来看陈芋汐
超级赛亚人
火钳刘明
我选全红婵
蚌埠住了
军哥
莎莎
红红
同为
年的我看到红婵羡慕了
大蟒排面
大蟒呜呜呜
龙队
一剑寒光定九州
全员牛人
这个冠军我等了
年
龙队呜呜呜呜
爷傲
奈我何
可是我
对自己说
这点小事
蒜
什么
首页通知书
我等国乒
陈雨菲的进攻风格就像是魔刀千刃的风格
只攻不防
以前说过
即为霸道
好爽
莎莎
无证骑士
是你
大蟒
红妹
龙队
马龙
我爱龙队
好棒
龙队排面
大蟒
十米之外枪快
十米之内枪又准又快
突然感觉好热血
可能精髓有点吧
但是真不太像
帅炸了
全员都是神
感觉画的人都长一样
大蟒
大蟒
红姐
火钳刘
明
龙队
马龙
杨倩姐姐我的
莎莎
东哥
东哥
都喜欢
都要
昕哥牛逼
火钳刘明
都很拽
就是感觉没啥辨识度
喜剧人
牛啊
还有谁
都要
单脚战神
马龙
曹缘
酷
秀昕秀昕秀昕
昕昕子
帝国
破坏龙
龙蟒胖
太强了
红蝉
太厉害了
牛啊
牛批
都喜欢
火钳刘明
卖钱啊卖钱啊
我买啊我买啊
龙队
了
了
除却君身三重雪
天下谁人配白衣
了
了
都喜欢
都好帅啊
了
了
全红婵
全妹
一个许昕
还有另一个还是许昕
红婵
龙队
常威
搽
众神归位
人间止藤片
瓼
大蟒
他们好拽
我好爱
火钳刘明
莎莎
大蟒
东哥
她先能进到决赛再说吧
火钳刘明
龙队
鸡皮疙瘩都起来了
繺
众
神
归
位
就很妙
我都喜欢
一剑光寒定九州
都要
前面什么毛病
非得画很像
少颗痣
火钳刘明
天才红红
直接抱走倩姐
火钳刘明
画的都一样
浺
龙队好帅
火钳刘明
鄵
火前
火钳刘明
蹴
众神归位
清华的百里守约了解一下
莎莎啊啊啊啊啊
火钳刘明
救命啊
狂拽炸酷天啊
火钳刘明
火钳刘明
龙队啊啊啊啊啊啊龙队
都喜欢
大蟒
没错
游泳接力预赛和决赛上的人不一样
龙队
龙队
人间止藤片
中国有冠军但不只有冠军
救命老公们好帅
红姐
前方高能
黄鸭呢
芭比
牛逼炸了
帅
大蟒
火钳刘明
埤
帅
请把帅打在公屏上
龙队
龙队
龙队
大蟒和小胖
爱了爱了
马龙
红红
我爱了
莎莎
莎莎
莎莎
莎莎
莎莎
莎莎
莎莎
全体起立
黄金左手许昕
黄金左手
大蟒
昕爷
东哥
马龙
你的美好人生才刚刚开始
火钳刘明
火钳刘明
雨菲大帝
他赢不了我
刺激
他赢不了我
刺激
我在等马龙
昕爷
等马龙
龙队
红红
六边形战士
火钳刘明
群英会啊
火钳刘明
人间止藤片
人间莎手
莎莎
莎莎
许昕小胖
孙颖莎的排面走起来
我想看常威
黑涩会既视感
三连干什么
愣着啊
红姐的痣呢
红姐
擺
啊啊啊红婵姐帅到我爆炸
阿伟自己走一下流程
小胖么么么么
蟒
我爱你昕爷
好多短发啊
都好看
火钳刘明
全都
啊啊啊
奥运精神永存
摺
龙队呜呜呜呜
汪顺
马龙
坐等全红婵姐姐
大蟒
莎莎
帝国破坏龙
突然发现人物逐渐一个样子
六边形战士
不好意思
请你告诉我什么是水花
平均年轻了十到二十岁
拺
原来世界上还有水花这种东西啊
马龙
鞍山小马赢
全妹
我的好女鹅
大蟒
火钳刘明
龙队好帅
火钳刘明
什么时候到常威
众神归位
歪脖龙
已火刘明
火钳刘明
都爱
莎莎
神之左手
天才许昕
龙队
属于东哥的时代已经来临
但龙哥的时代永不落幕
昕爷好拽
你币有了
昕爷
小胖小胖
大蟒排面
跪着看完
小胖小胖
龙队
火钳刘明
六边形战士
我
直接三连
有那味
火钳刘明
莎莎人间止滕片
比心梦之队
汨
火钳刘明
蟀
东哥大蟒牌面
我突然想起了来福
高调承包龙队
梦梦
众神归位
我不仅缺会画画的手
还缺一个构思排版的脑子
火钳刘明
日后哪来冠军
马龙
譱
投币了
嬚
都好拽
可可爱爱
好哇塞
红笔写名字确定没问题
火钳刘明
都喜欢
我都要
莎莎
莎莎
杏哥
人民艺术家
老子都喜欢
火钳刘明
啊呀
不要用红笔写名字
鞍山小麻薯
没选
因为都喜欢
感谢指挥部
全体起立
太牛了
漂亮
嗷嗷嗷
桥本大辉
你爷爷在此
勇哥牛逼
牛啊牛啊
投币币
都给你
都给你
必须给王懿律排面
果然好看的都交给国家了
确实像辉夜
我的蟒啊
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
輬
莎莎
輬
侯志慧
脸盲啊
龙队
慍
我的时代到来了
胖蟒
讏
汪顺
死神
来收人了
逐渐不打草稿
好家伙草稿都不打厉害了
火钳刘明
啊
阳光大姐姐好相处啊
喂
王宗源好帅救命
火钳刘明
众神归位
求
脸盲了
小孩才做选择
我是成年人
我选择全要
杨倩
红姐
不能忘了小枣和水球熊熊
大梦我爱你
想要这个画
十米以外
枪快
十米以内
枪有准又快
什么
什么谢哥
鼓掌
莎莎
大蟒
可以说是毫无辨识度了
大蟒
大蟒
大蟒
大蟒
火钳刘明
倩姐
火钳刘明
杨倩
好耶
中国的跳水最没意思了连个水花都没有
未来是小胖的
帅帅帅
火钳刘明
都长得差不多
镸
火钳刘明
龙队
我全都要
众神归位
帅气
大大厉害
火钳刘明
火钳刘明
都喜欢
夏洛特
百里守约
达摩
黄金左直
火钳刘明
刘洋给我再拽一点
火钳刘明
火钳刘明
火钳刘明
不像
嬵
不像
不像
不像啊
全妹
大蟒你好帅我好爱
好火钳刘明
火钳刘明
全红婵的痣没点
中国队
黄鸭
夏洛特
龙队啊啊啊啊啊啊啊啊
庹
红婵排面
他赢不了我
汲
苏灿呢
大蟒
雨菲大帝
字也好看
我姐受不了
小全
冲冲冲
龙队
啊啊啊啊啊啊啊啊啊啊啊
火钳刘明
擀
还
有
谁
大制作
都是神仙
讅
我黄鸭在这儿
好燃啊
杨倩
呜哇好好看
